text,label
内,O
，,O
四,O
至,O
范,O
围,O
：,O
东,O
至,O
纵,B_LOC
九,I_LOC
路,I_LOC
、,O
南,O
至,O
横,B_LOC
四,I_LOC
路,I_LOC
、,O
西,O
至,O
纵,B_LOC
一,I_LOC
路,I_LOC
、,O
北,O
至,O
横,B_LOC
三,I_LOC
路,I_LOC
，,O
规,O
划,O
用,O
地,O
面,O
积,O
为,O
1,O
7,O
6,O
.,O
2,O
8,O
亩,O
。,O
请,O
你,O
市,O
商,O
自,O
治,O
区,O
有,O
关,O
部,O
门,O
指,O
导,O
广,O
西,O
铜,O
州,O
控,O
股,O
有,O
限,O
公,O
司,O
进,O
一,O
步,O
完,O
善,O
《,B_PRO
设,I_PRO
立,I_PRO
玉,I_PRO
林,I_PRO
保,I_PRO
税,I_PRO
物,I_PRO
流,I_PRO
中,I_PRO
心,I_PRO
（,I_PRO
B,I_PRO
型,I_PRO
）,I_PRO
可,I_PRO
行,I_PRO
性,I_PRO
研,I_PRO
究,I_PRO
报,I_PRO
告,I_PRO
》,I_PRO
后,O
，,O
按,O
有,O
关,O
规,O
定,O
报,O
海,O
关,O
部,O
门,O
办,O
理,O
审,O
批,O
手,O
续,O
。,O
广,B_ORG
西,I_ORG
壮,I_ORG
族,I_ORG
自,I_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
2,B_T
0,I_T
2,I_T
1,I_T
年,I_T
7,I_T
月,I_T
3,I_T
1,I_T
日,I_T
（,O
此,O
件,O
公,O
开,O
发,O
布,O
）,O
广,B_ORG
西,I_ORG
壮,I_ORG
族,I_ORG
自,I_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
关,O
于,O
收,O
取,O
大,O
塘,O
至,O
浦,B_LOC
北,I_LOC
公,O
路,O
车,O
辆,O
通,O
行,O
费,O
的,O
批,O
复,O
（,O
桂,O
政,O
函,O
〔,O
2,O
0,O
2,O
0,O
〕,O
1,O
2,O
8,O
号,O
）,O
自,O
治,O
区,O
交,O
通,O
运,O
输,O
厅,O
、,O
发,O
展,O
改,O
革,O
委,O
、,O
财,O
政,O
厅,O
：,O
你,O
们,O
关,O
于,O
收,O
取,O
大,O
塘,O
至,O
浦,B_LOC
北,I_LOC
公,O
路,O
车,O
辆,O
通,O
行,O
费,O
的,O
请,O
示,O
收,O
悉,O
。,O
现,O
批,O
复,O
如,O
下,O
：,O
一,O
、,O
原,O
则,O
同,O
意,O
在,O
大,O
塘,O
至,O
浦,B_LOC
北,I_LOC
公,I_LOC
路,I_LOC
全,O
线,O
设,O
置,O
长,O
滩,O
、,O
太,B_LOC
平,I_LOC
南,I_LOC
、,O
那,B_LOC
隆,I_LOC
、,O
灵,B_LOC
山,I_LOC
、,O
灵,B_LOC
山,I_LOC
东,I_LOC
5,O
个,O
匝,O
道,O
收,O
费,O
站,O
。,O
各,O
收,O
费,O
站,O
实,O
施,O
入,O
口,O
称,O
重,O
检,O
测,O
，,O
对,O
电,O
子,O
不,O
停,O
车,O
收,O
费,O
（,O
E,O
T,O
C,O
）,O
车,O
辆,O
实,O
行,O
按,O
途,O
经,O
E,O
T,O
C,O
门,O
架,O
分,O
段,O
计,O
费,O
，,O
出,O
口,O
统,O
一,O
收,O
取,O
车,O
辆,O
通,O
行,O
费,O
；,O
对,O
人,O
工,O
收,O
费,O
（,O
M,O
T,O
C,O
）,O
车,O
辆,O
实,O
行,O
入,O
口,O
发,O
放,O
复,O
合,O
通,O
行,O
卡,O
，,O
根,O
据,O
途,O
经,O
E,O
T,O
C,O
门,O
架,O
的,O
合,O
计,O
应,O
收,O
金,O
额,O
，,O
在,O
出,O
口,O
混,O
合,O
车,O
道,O
以,O
人,O
工,O
收,O
费,O
的,O
方,O
式,O
收,O
取,O
车,O
辆,O
通,O
行,O
费,O
。,O
二,O
、,O
大,O
塘,O
至,O
浦,B_LOC
北,I_LOC
公,O
路,O
车,O
辆,O
通,O
行,O
费,O
收,O
费,O
标,O
准,O
，,O
按,O
《,B_PRO
广,I_PRO
西,I_PRO
壮,I_PRO
族,I_PRO
自,I_PRO
治,I_PRO
区,I_PRO
物,I_PRO
价,I_PRO
局,I_PRO
交,I_PRO
通,I_PRO
运,I_PRO
输,I_PRO
厅,I_PRO
财,I_PRO
政,I_PRO
厅,I_PRO
关,I_PRO
于,I_PRO
调,I_PRO
整,I_PRO
我,I_PRO
区,I_PRO
高,I_PRO
速,I_PRO
公,I_PRO
路,I_PRO
车,I_PRO
辆,I_PRO
通,I_PRO
行,I_PRO
费,I_PRO
收,I_PRO
费,I_PRO
标,I_PRO
准,I_PRO
的,I_PRO
通,I_PRO
知,I_PRO
》,I_PRO
（,O
桂,O
价,O
费,O
〔,O
2,O
0,O
1,O
4,O
〕,O
8,O
7,O
号,O
）,O
、,O
《,B_PRO
广,I_PRO
西,I_PRO
壮,I_PRO
族,I_PRO
自,I_PRO
治,I_PRO
区,I_PRO
物,I_PRO
价,I_PRO
局,I_PRO
交,I_PRO
通,I_PRO
运,I_PRO
输,I_PRO
厅,I_PRO
财,I_PRO
政,I_PRO
厅,I_PRO
关,I_PRO
于,I_PRO
暂,I_PRO
缓,I_PRO
调,I_PRO
整,I_PRO
我,I_PRO
区,I_PRO
高,I_PRO
速,I_PRO
公,I_PRO
路,I_PRO
车,I_PRO
辆,I_PRO
通,I_PRO
行,I_PRO
费,I_PRO
收,I_PRO
费,I_PRO
标,I_PRO
准,I_PRO
的,I_PRO
通,I_PRO
知,I_PRO
》,I_PRO
（,O
桂,O
价,O
费,O
〔,O
2,O
0,O
1,O
6,O
〕,O
7,O
1,O
号,O
）,O
、,O
《,B_PRO
广,I_PRO
西,I_PRO
壮,I_PRO
族,I_PRO
自,I_PRO
治,I_PRO
区,I_PRO
交,I_PRO
通,I_PRO
运,I_PRO
输,I_PRO
厅,I_PRO
广,I_PRO
西,I_PRO
壮,I_PRO
族,I_PRO
自,I_PRO
治,I_PRO
区,I_PRO
发,I_PRO
展,I_PRO
和,I_PRO
改,I_PRO
革,I_PRO
委,I_PRO
员,I_PRO
会,I_PRO
广,I_PRO
西,I_PRO
壮,I_PRO
族,I_PRO
自,I_PRO
治,I_PRO
区,I_PRO
财,I_PRO
政,I_PRO
厅,I_PRO
关,I_PRO
于,I_PRO
印,I_PRO
发,I_PRO
广,I_PRO
西,I_PRO
收,I_PRO
费,I_PRO
公,I_PRO
路,I_PRO
货,I_PRO
车,I_PRO
计,I_PRO
费,I_PRO
方,I_PRO
式,I_PRO
调,I_PRO
整,I_PRO
按,I_PRO
车,I_PRO
（,I_PRO
轴,I_PRO
）,I_PRO
型,I_PRO
收,I_PRO
费,I_PRO
方,I_PRO
案,I_PRO
的,I_PRO
通,I_PRO
知,I_PRO
》,I_PRO
（,O
桂,O
交,O
规,O
〔,O
2,O
0,O
1,O
9,O
〕,O
6,O
号,O
）,O
以,O
及,O
《,B_PRO
广,I_PRO
西,I_PRO
壮,I_PRO
族,I_PRO
自,I_PRO
治,I_PRO
区,I_PRO
交,I_PRO
通,I_PRO
运,I_PRO
输,I_PRO
厅,I_PRO
广,I_PRO
西,I_PRO
壮,I_PRO
族,I_PRO
自,I_PRO
治,I_PRO
区,I_PRO
发,I_PRO
展,I_PRO
和,I_PRO
改,I_PRO
革,I_PRO
委,I_PRO
员,I_PRO
会,I_PRO
广,I_PRO
西,I_PRO
壮,I_PRO
族,I_PRO
自,I_PRO
治,I_PRO
区,I_PRO
财,I_PRO
政,I_PRO
厅,I_PRO
关,I_PRO
于,I_PRO
优,I_PRO
化,I_PRO
调,I_PRO
整,I_PRO
我,I_PRO
区,I_PRO
高,I_PRO
速,I_PRO
公,I_PRO
路,I_PRO
货,I_PRO
车,I_PRO
通,I_PRO
行,I_PRO
费,I_PRO
差,I_PRO
异,I_PRO
化,I_PRO
收,I_PRO
费,I_PRO
的,I_PRO
通,I_PRO
知,I_PRO
》,I_PRO
（,O
桂,O
交,O
财,O
务,O
函,O
〔,O
2,O
0,O
2,O
0,O
〕,O
7,O
6,O
号,O
）,O
等,O
规,O
定,O
，,O
由,O
你,O
们,O
组,O
织,O
审,O
核,O
并,O
公,O
布,O
执,O
行,O
。,O
三,O
、,O
大,O
塘,O
至,O
浦,B_LOC
北,I_LOC
公,O
路,O
收,O
费,O
期,O
限,O
暂,O
核,O
定,O
3,B_T
年,I_T
，,O
从,O
项,O
目,O
交,O
工,O
验,O
收,O
合,O
格,O
、,O
正,O
式,O
通,O
车,O
之,O
日,O
算,O
起,O
。,O
待,O
项,O
目,O
通,O
过,O
竣,O
工,O
验,O
收,O
后,O
，,O
再,O
根,O
据,O
投,O
资,O
额,O
、,O
车,O
流,O
量,O
、,O
通,O
行,O
费,O
收,O
支,O
等,O
情,O
况,O
，,O
按,O
有,O
关,O
规,O
定,O
和,O
程,O
序,O
核,O
定,O
其,O
具,O
体,O
收,O
费,O
期,O
限,O
。,O
四,O
、,O
核,O
定,O
大,O
塘,O
至,O
浦,O
北,O
公,O
路,O
收,O
费,O
里,O
程,O
为,O
1,O
2,O
3,O
.,O
7,O
3,O
5,O
公,O
里,O
，,O
项,O
目,O
纳,O
入,O
全,O
区,O
高,O
速,O
公,O
路,O
联,O
网,O
收,O
费,O
后,O
涉,O
及,O
的,O
相,O
邻,O
相,O
连,O
高,O
速,O
公,O
路,O
项,O
目,O
各,O
站,O
间,O
计,O
价,O
收,O
费,O
里,O
程,O
，,O
由,O
你,O
们,O
按,O
交,O
通,O
运,O
输,O
部,O
和,O
自,O
治,O
区,O
有,O
关,O
规,O
定,O
审,O
定,O
，,O
具,O
体,O
由,O
自,O
治,O
区,O
高,O
速,O
公,O
路,O
机,O
构,O
组,O
织,O
实,O
施,O
。,O
广,B_ORG
西,I_ORG
壮,I_ORG
族,I_ORG
自,I_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
1,I_T
2,I_T
月,I_T
1,I_T
日,I_T
（,O
此,O
件,O
公,O
开,O
发,O
布,O
）,O
广,B_ORG
西,I_ORG
壮,I_ORG
族,I_ORG
自,I_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
办,I_ORG
公,I_ORG
厅,I_ORG
关,O
于,O
印,O
发,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
全,O
区,O
推,O
动,O
经,O
济,O
高,O
质,O
量,O
发,O
展,O
和,O
优,O
化,O
营,O
商,O
环,O
境,O
情,O
况,O
“,O
红,O
黑,O
榜,O
”,O
督,O
查,O
通,O
报,O
工,O
作,O
方,O
案,O
的,O
通,O
知,O
（,O
桂,O
政,O
办,O
函,O
〔,O
2,O
0,O
2,O
0,O
〕,O
9,O
号,O
）,O
各,O
市,O
、,O
县,O
人,O
民,O
政,O
府,O
，,O
自,O
治,O
区,O
人,O
民,O
政,O
府,O
各,O
组,O
成,O
部,O
门,O
、,O
各,O
直,O
属,O
机,O
构,O
：,O
《,B_PRO
2,I_PRO
0,I_PRO
2,I_PRO
0,I_PRO
年,I_PRO
全,I_PRO
区,I_PRO
推,I_PRO
动,I_PRO
经,I_PRO
济,I_PRO
高,I_PRO
质,I_PRO
量,I_PRO
发,I_PRO
展,I_PRO
和,I_PRO
优,I_PRO
化,I_PRO
营,I_PRO
商,I_PRO
环,I_PRO
境,I_PRO
情,I_PRO
况,I_PRO
“,I_PRO
红,I_PRO
黑,I_PRO
榜,I_PRO
”,I_PRO
督,I_PRO
查,I_PRO
通,I_PRO
报,I_PRO
工,I_PRO
作,I_PRO
方,I_PRO
案,I_PRO
》,I_PRO
已,O
经,O
自,O
治,O
区,O
人,O
民,O
政,O
府,O
同,O
意,O
，,O
现,O
印,O
发,O
给,O
你,O
们,O
，,O
请,O
认,O
真,O
组,O
织,O
实,O
施,O
。,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
3,I_T
月,I_T
3,I_T
1,I_T
日,I_T
（,O
此,O
件,O
公,O
开,O
发,O
布,O
）,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
全,O
区,O
推,O
动,O
经,O
济,O
高,O
质,O
量,O
发,O
展,O
和,O
优,O
化,O
营,O
商,O
环,O
境,O
情,O
况,O
“,O
红,B_PRO
黑,I_PRO
榜,I_PRO
”,O
督,O
查,O
通,O
报,O
工,O
作,O
方,O
案,O
为,O
进,O
一,O
步,O
推,O
动,O
经,O
济,O
高,O
质,O
量,O
发,O
展,O
和,O
优,O
化,O
营,O
商,O
环,O
境,O
，,O
根,O
据,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
自,O
治,O
区,O
《,B_PRO
政,I_PRO
府,I_PRO
工,I_PRO
作,I_PRO
报,I_PRO
告,I_PRO
》,I_PRO
的,O
工,O
作,O
部,O
署,O
，,O
决,O
定,O
对,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
全,O
区,O
推,O
动,O
经,O
济,O
高,O
质,O
量,O
发,O
展,O
和,O
优,O
化,O
营,O
商,O
环,O
境,O
情,O
况,O
进,O
行,O
“,O
红,O
黑,O
榜,O
”,O
督,O
查,O
通,O
报,O
。,O
为,O
做,O
好,O
督,O
查,O
通,O
报,O
工,O
作,O
，,O
特,O
制,O
定,O
本,O
方,O
案,O
。,O
一,O
、,O
督,O
查,O
通,O
报,O
内,O
容,O
督,O
查,O
通,O
报,O
指,O
标,O
分,O
为,O
排,O
名,O
通,O
报,O
指,O
标,O
和,O
非,O
排,O
名,O
通,O
报,O
指,O
标,O
两,O
个,O
板,O
块,O
。,O
（,O
一,O
）,O
排,O
名,O
通,O
报,O
指,O
标,O
共,O
2,O
2,O
项,O
。,O
主,O
要,O
是,O
按,O
经,O
济,O
高,O
质,O
量,O
发,O
展,O
和,O
优,O
化,O
营,O
商,O
环,O
境,O
要,O
求,O
，,O
由,O
反,O
映,O
经,O
济,O
发,O
展,O
质,O
量,O
效,O
益,O
指,O
标,O
、,O
营,O
商,O
环,O
境,O
指,O
标,O
、,O
生,O
态,O
环,O
保,O
指,O
标,O
、,O
政,O
务,O
服,O
务,O
指,O
标,O
等,O
指,O
标,O
构,O
成,O
。,O
排,O
名,O
通,O
报,O
指,O
标,O
类,O
别,O
指,O
标,O
名,O
称,O
周,O
期,O
层,O
级,O
数,O
据,O
提,O
供,O
单,O
位,O
具,O
体,O
设,O
置,O
情,O
况,O
经,O
济,O
发,O
展,O
质,O
量,O
效,O
益,O
指,O
标,O
中,O
央,O
预,O
算,O
内,O
投,O
资,O
项,O
目,O
执,O
行,O
情,O
况,O
：,O
1,O
.,O
2,B_T
0,I_T
1,I_T
9,I_T
年,I_T
、,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
投,O
资,O
计,O
划,O
项,O
目,O
开,O
工,O
率,O
。,O
2,O
.,O
2,B_T
0,I_T
1,I_T
9,I_T
年,I_T
、,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
投,O
资,O
计,O
划,O
项,O
目,O
中,O
央,O
投,O
资,O
完,O
成,O
率,O
。,O
3,O
.,O
2,B_T
0,I_T
1,I_T
8,I_T
年,I_T
、,O
2,B_T
0,I_T
1,I_T
9,I_T
年,I_T
、,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
投,O
资,O
计,O
划,O
项,O
目,O
中,O
央,O
资,O
金,O
支,O
付,O
率,O
。,O
月,O
度,O
市,O
、,O
县,O
1,O
.,O
自,O
治,O
区,O
发,O
展,O
改,O
革,O
委,O
负,O
责,O
制,O
定,O
开,O
工,O
率,O
和,O
中,O
央,O
投,O
资,O
完,O
成,O
率,O
年,O
度,O
考,O
评,O
绩,O
效,O
目,O
标,O
并,O
提,O
供,O
月,O
度,O
进,O
度,O
数,O
据,O
。,O
2,O
.,O
自,B_ORG
治,I_ORG
区,I_ORG
财,I_ORG
政,I_ORG
厅,I_ORG
负,O
责,O
制,O
定,O
中,O
央,O
资,O
金,O
支,O
付,O
率,O
年,O
度,O
考,O
评,O
绩,O
效,O
目,O
标,O
并,O
提,O
供,O
月,O
度,O
进,O
度,O
数,O
据,O
。,O
1,O
.,O
以,O
2,B_T
0,I_T
1,I_T
9,I_T
年,I_T
、,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
投,O
资,O
计,O
划,O
项,O
目,O
开,O
工,O
率,O
，,O
2,B_T
0,I_T
1,I_T
9,I_T
年,I_T
、,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
投,O
资,O
计,O
划,O
项,O
目,O
中,O
央,O
投,O
资,O
完,O
成,O
率,O
，,O
2,B_T
0,I_T
1,I_T
8,I_T
年,I_T
、,O
2,B_T
0,I_T
1,I_T
9,I_T
年,I_T
、,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
投,O
资,O
计,O
划,O
项,O
目,O
中,O
央,O
资,O
金,O
支,O
付,O
率,O
由,O
高,O
到,O
低,O
进,O
行,O
排,O
名,O
，,O
排,O
名,O
前,O
3,O
名,O
的,O
，,O
列,O
入,O
“,O
红,O
榜,O
”,O
，,O
排,O
名,O
后,O
3,O
名,O
的,O
，,O
列,O
入,O
“,O
黑,O
榜,O
”,O
。,O
2,O
.,O
各,O
项,O
指,O
标,O
全,O
区,O
都,O
达,O
到,O
1,O
0,O
0,O
%,O
后,O
，,O
不,O
列,O
“,O
红,O
榜,O
”,O
。,O
3,O
.,O
各,O
项,O
指,O
标,O
达,O
到,O
年,O
度,O
考,O
评,O
绩,O
效,O
目,O
标,O
后,O
，,O
不,O
列,O
“,O
黑,O
榜,O
”,O
。,O
4,O
.,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
投,O
资,O
计,O
划,O
项,O
目,O
中,O
央,O
投,O
资,O
完,O
成,O
率,O
、,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
投,O
资,O
计,O
划,O
项,O
目,O
中,O
央,O
资,O
金,O
支,O
付,O
率,O
从,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
7,I_T
月,I_T
起,O
列,O
“,O
红,O
黑,O
榜,O
”,O
。,O
经,O
济,O
发,O
展,O
质,O
量,O
效,O
益,O
指,O
标,O
投,O
资,O
项,O
目,O
进,O
展,O
信,O
息,O
填,O
报,O
率,O
月,O
度,O
市,O
自,O
治,O
区,O
发,O
展,O
改,O
革,O
委,O
以,O
投,O
资,O
项,O
目,O
进,O
展,O
信,O
息,O
填,O
报,O
率,O
由,O
高,O
到,O
低,O
进,O
行,O
排,O
名,O
，,O
排,O
名,O
前,O
3,O
名,O
的,O
，,O
列,O
入,O
“,O
红,O
榜,O
”,O
，,O
排,O
名,O
后,O
3,O
名,O
的,O
，,O
列,O
入,O
“,O
黑,O
榜,O
”,O
。,O
2,O
.,O
投,O
资,O
项,O
目,O
进,O
展,O
信,O
息,O
填,O
报,O
率,O
达,O
到,O
9,O
0,O
%,O
以,O
上,O
的,O
，,O
不,O
列,O
“,O
黑,O
榜,O
”,O
。,O
自,O
治,O
区,O
层,O
面,O
统,O
筹,O
推,O
进,O
重,O
大,O
项,O
目,O
进,O
度,O
：,O
1,O
.,O
自,O
治,O
区,O
层,O
面,O
统,O
筹,O
推,O
进,O
重,O
大,O
项,O
目,O
完,O
成,O
投,O
资,O
同,O
比,O
增,O
长,O
率,O
（,O
市,O
）,O
。,O
2,O
.,O
自,O
治,O
区,O
层,O
面,O
统,O
筹,O
推,O
进,O
重,O
大,O
项,O
目,O
投,O
资,O
完,O
成,O
率,O
（,O
自,O
治,O
区,O
有,O
关,O
单,O
位,O
及,O
企,O
业,O
）,O
。,O
3,O
.,O
自,O
治,O
区,O
层,O
面,O
统,O
筹,O
推,O
进,O
重,O
大,O
项,O
目,O
开,O
工,O
率,O
（,O
市,O
）,O
。,O
4,O
.,O
自,O
治,O
区,O
层,O
面,O
统,O
筹,O
推,O
进,O
重,O
大,O
项,O
目,O
竣,O
工,O
率,O
（,O
市,O
）,O
。,O
月,O
度,O
市,O
，,O
自,O
治,O
区,O
有,O
关,O
单,O
位,O
及,O
企,O
业,O
自,O
治,O
区,O
发,O
展,O
改,O
革,O
委,O
以,O
自,O
治,O
区,O
层,O
面,O
统,O
筹,O
推,O
进,O
重,O
大,O
项,O
目,O
完,O
成,O
投,O
资,O
同,O
比,O
增,O
长,O
率,O
、,O
投,O
资,O
完,O
成,O
率,O
、,O
开,O
工,O
率,O
、,O
竣,O
工,O
率,O
由,O
高,O
到,O
低,O
进,O
行,O
排,O
名,O
，,O
排,O
名,O
前,O
3,O
名,O
的,O
，,O
列,O
入,O
“,O
红,O
榜,O
”,O
，,O
排,O
名,O
后,O
3,O
名,O
的,O
，,O
列,O
入,O
“,O
黑,O
榜,O
”,O
。,O
自,O
治,O
区,O
层,O
面,O
统,O
筹,O
推,O
进,O
重,O
大,O
项,O
目,O
投,O
资,O
完,O
成,O
率,O
达,O
到,O
9,O
0,O
%,O
后,O
，,O
不,O
列,O
“,O
黑,O
榜,O
”,O
。,O
3,O
.,O
自,O
治,O
区,O
层,O
面,O
统,O
筹,O
推,O
进,O
重,O
大,O
项,O
目,O
开,O
工,O
率,O
达,O
到,O
8,O
0,O
%,O
后,O
，,O
不,O
列,O
“,O
黑,O
榜,O
”,O
。,O
4,O
.,O
自,O
治,O
区,O
层,O
面,O
统,O
筹,O
推,O
进,O
重,O
大,O
项,O
目,O
竣,O
工,O
率,O
达,O
到,O
7,O
0,O
%,O
后,O
，,O
不,O
列,O
“,O
黑,O
榜,O
”,O
。,O
“,O
五,O
网,O
”,O
建,O
设,O
大,O
会,O
战,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
实,O
施,O
项,O
目,O
进,O
度,O
：,O
“,O
五,O
网,O
”,O
建,O
设,O
大,O
会,O
战,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
实,O
施,O
项,O
目,O
开,O
工,O
率,O
。,O
2,O
.,O
“,O
五,O
网,O
”,O
建,O
设,O
大,O
会,O
战,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
实,O
施,O
项,O
目,O
年,O
度,O
计,O
划,O
投,O
资,O
完,O
成,O
率,O
。,O
月,B_ORG
度,I_ORG
市,I_ORG
自,I_ORG
治,I_ORG
区,I_ORG
发,I_ORG
展,I_ORG
改,I_ORG
革,I_ORG
委,I_ORG
以,O
“,O
五,O
网,O
”,O
建,O
设,O
大,O
会,O
战,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
实,O
施,O
项,O
目,O
开,O
工,O
率,O
、,O
年,O
度,O
计,O
划,O
投,O
资,O
完,O
成,O
率,O
由,O
高,O
到,O
低,O
进,O
行,O
排,O
名,O
，,O
排,O
名,O
前,O
3,O
名,O
的,O
，,O
列,O
入,O
“,O
红,O
榜,O
”,O
，,O
排,O
名,O
后,O
3,O
名,O
的,O
，,O
列,O
入,O
“,O
黑,O
榜,O
”,O
。,O
“,O
五,O
网,O
”,O
建,O
设,O
大,O
会,O
战,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
实,O
施,O
项,O
目,O
开,O
工,O
率,O
、,O
年,O
度,O
计,O
划,O
投,O
资,O
完,O
成,O
率,O
达,O
到,O
8,O
0,O
%,O
后,O
，,O
不,O
列,O
“,O
黑,O
榜,O
”,O
。,O
3,O
.,O
“,O
五,O
网,O
”,O
建,O
设,O
大,O
会,O
战,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
实,O
施,O
项,O
目,O
开,O
工,O
率,O
、,O
年,O
度,O
计,O
划,O
投,O
资,O
完,O
成,O
率,O
从,O
2,B_T
0,I_T
2,I_T
0,I_T
年,I_T
7,I_T
月,I_T
起,O
列,O
“,O
红,O
黑,O
榜,O
”,O
。,O
招,O
商,O
引,O
资,O
重,O
点,O
项,O
目,O
开,O
竣,O
工,O
率,O
季,O
度,O
市,O
自,O
治,O
区,O
投,O
资,O
促,O
进,O
局,O
以,O
纳,O
入,O
自,O
治,O
区,O
招,O
商,O
引,O
资,O
重,O
点,O
项,O
目,O
清,O
单,O
的,O
项,O
目,O
开,O
竣,O
工,O
率,O
综,O
合,O
测,O
算,O
进,O
行,O
排,O
名,O
，,O
排,O
名,O
前,O
3,O
名,O
的,O
，,O
列,O
入,O
“,O
红,O
榜,O
”,O
，,O
排,O
名,O
后,O
3,O
名,O
的,O
，,O
列,O
入,O
“,O
黑,O
榜,O
”,O
。,O
2,O
.,O
招,O
商,O
引,O
资,O
重,O
点,O
项,O
目,O
开,O
竣,O
工,O
率,O
达,O
到,O
一,O
定,O
比,O
例,O
（,O
具,O
体,O
待,O
测,O
算,O
）,O
后,O
，,O
不,O
列,O
“,O
黑,O
榜,O
”,O
。,O
经,O
济,O
发,O
展,O
质,O
量,O
效,O
益,O
指,O
标,O
新,O
签,O
招,O
商,O
引,O
资,O
5,O
亿,O
元,O
以,O
上,O
产,O
业,O
项,O
目,O
实,O
施,O
率,O
季,O
度,O
市,O
自,O
治,O
区,O
投,O
资,O
促,O
进,O
局,O
1,O
.,O
以,O
涉,O
及,O
的,O
产,O
业,O
项,O
目,O
投,O
资,O
总,O
额,O
按,O
5,O
亿,O
元,O
—,O
1,O
0,O
亿,O
元,O
、,O
1,O
0,O
亿,O
元,O
—,O
5,O
0,O
亿,O
元,O
、,O
5,O
0,O
亿,O
元,O
以,O
上,O
3,O
个,O
投,O
资,O
额,O
度,O
层,O
级,O
，,O
分,O
权,O
重,O
设,O
置,O
并,O
综,O
合,O
测,O
算,O
进,O
行,O
排,O
名,O
，,O
排,O
名,O
前,O
3,O
名,O
的,O
，,O
列,O
入,O
“,O
红,O
榜,O
”,O
，,O
排,O
名,O
后,O
3,O
名,O
的,O
，,O
列,O
入,O
“,O
黑,O
榜,O
”,O
。,O
2,O
.,O
全,O
区,O
新,O
签,O
5,O
亿,O
元,O
及,O
以,O
上,O
项,O
目,O
总,O
数,O
低,O
于,O
3,O
0,O
个,O
时,O
，,O
不,O
列,O
“,O
黑,O
榜,O
”,O
。,O
小,O
微,O
企,O
业,O
贷,O
款,O
余,O
额,O
增,O
速,O
半,O
年,O
市,O
牵,O
头,O
单,O
位,O
：,O
人,O
民,O
银,O
行,O
南,O
宁,O
中,O
心,O
支,O
行,O
配,O
合,O
单,O
位,O
：,O
广,B_ORG
西,I_ORG
银,I_ORG
保,I_ORG
监,I_ORG
局,I_ORG
以,O
小,O
微,O
企,O
业,O
贷,O
款,O
余,O
额,O
增,O
速,O
由,O
高,O
到,O
低,O
进,O
行,O
排,O
名,O
，,O
排,O
名,O
前,O
3,O
名,O
的,O
，,O
列,O
入,O
“,O
红,O
榜,O
”,O
，,O
排,O
名,O
后,O
3,O
名,O
的,O
，,O
列,O
入,O
“,O
黑,O
榜,O
”,O
。,O
营,O
商,O
环,O
境,O
指,O
标,O
建,O
筑,O
许,O
可,O
办,O
理,O
时,O
间,O
半,O
年,O
市,O
自,O
治,O
区,O
住,O
房,B_ORG
城,I_ORG
乡,I_ORG
建,I_ORG
设,I_ORG
厅,I_ORG
、,O
发,B_ORG
展,I_ORG
改,I_ORG
革,I_ORG
委,I_ORG
、,O
自,O
然,O
资,O
源,O
厅,O
等,O
自,O
治,O
区,O
工,O
程,O
建,O
设,O
项,O
目,O
审,O
批,O
制,O
度,O
改,O
革,O
领,O
导,O
小,O
组,O
成,O
员,O
单,O
位,O
以,O
建,O
筑,O
许,O
可,O
办,O
理,O
时,O
间,O
由,O
短,O
到,O
长,O
进,O
行,O
排,O
名,O
，,O
第,O
三,O
方,O
评,O
估,O
在,O
6,O
0,O
个,O
工,O
作,O
日,O
内,O
办,O
结,O
且,O
排,O
名,O
前,O
3,O
名,O
的,O
，,O
列,O
入,O
“,O
红,O
榜,O
”,O
；,O
